name,url,country
Pablo de Olavide,https://en.wikipedia.org/wiki/Pablo_de_Olavide,Spain
José María de Orbe y Gaytán,https://en.wikipedia.org/wiki/José_María_de_Orbe_y_Gaytán,Spain
Álvaro d'Ors Pérez-Peix,https://en.wikipedia.org/wiki/Álvaro_d'Ors_Pérez-Peix,Spain
Félix Ortega Fernández,https://en.wikipedia.org/wiki/Félix_Ortega_Fernández,Spain
Román Oyarzun Oyarzun,https://en.wikipedia.org/wiki/Román_Oyarzun_Oyarzun,Spain
Juan Pacheco,https://en.wikipedia.org/wiki/Juan_Pacheco,Spain
Berenguer de Palou II,https://en.wikipedia.org/wiki/Berenguer_de_Palou_II,Spain
Javier María Pascual Ibañez,https://en.wikipedia.org/wiki/Javier_María_Pascual_Ibañez,Spain
Pedro Antonio de Aragón,https://en.wikipedia.org/wiki/Pedro_Antonio_de_Aragón,Spain
José Pellicer Gandía,https://en.wikipedia.org/wiki/José_Pellicer_Gandía,Spain
Juan Manuel de la Peña Bonifaz,https://en.wikipedia.org/wiki/Juan_Manuel_de_la_Peña_Bonifaz,Spain
Antonio Pérez (statesman),https://en.wikipedia.org/wiki/Antonio_Pérez_(statesman),Spain
Antonio Victor Pildáin y Zapiáin,https://en.wikipedia.org/wiki/Antonio_Victor_Pildáin_y_Zapiáin,Spain
Manuel Pizarro Moreno,https://en.wikipedia.org/wiki/Manuel_Pizarro_Moreno,Spain
Luis Gabriel Portillo,https://en.wikipedia.org/wiki/Luis_Gabriel_Portillo,Spain
Pablo de Porturas y Landázuri,https://en.wikipedia.org/wiki/Pablo_de_Porturas_y_Landázuri,Spain
Manuel Prado y Colón de Carvajal,https://en.wikipedia.org/wiki/Manuel_Prado_y_Colón_de_Carvajal,Spain
Jesús Quijano,https://en.wikipedia.org/wiki/Jesús_Quijano,Spain
Pascual Rabal Petriz,https://en.wikipedia.org/wiki/Pascual_Rabal_Petriz,Spain
Domingo Ram y Lanaja,https://en.wikipedia.org/wiki/Domingo_Ram_y_Lanaja,Spain
Enrique Ramón Fajarnés,https://en.wikipedia.org/wiki/Enrique_Ramón_Fajarnés,Spain
Maria Dolors Renau,https://en.wikipedia.org/wiki/Maria_Dolors_Renau,Spain
Tomás Reñones,https://en.wikipedia.org/wiki/Tomás_Reñones,Spain
Luis de Requesens y Relat,https://en.wikipedia.org/wiki/Luis_de_Requesens_y_Relat,Spain
Galceran de Requesens y Santa Coloma,https://en.wikipedia.org/wiki/Galceran_de_Requesens_y_Santa_Coloma,Spain
Rafael del Riego,https://en.wikipedia.org/wiki/Rafael_del_Riego,Spain
Miguel Romero (activist),https://en.wikipedia.org/wiki/Miguel_Romero_(activist),Spain
Julio Ruiz de Alda,https://en.wikipedia.org/wiki/Julio_Ruiz_de_Alda,Spain
Gabriel von Salamanca-Ortenburg,https://en.wikipedia.org/wiki/Gabriel_von_Salamanca-Ortenburg,Spain
Sampiro,https://en.wikipedia.org/wiki/Sampiro,Spain
Rafael Sánchez Guerra,https://en.wikipedia.org/wiki/Rafael_Sánchez_Guerra,Spain
Belén de Sárraga,https://en.wikipedia.org/wiki/Belén_de_Sárraga,Spain
José Sisto,https://en.wikipedia.org/wiki/José_Sisto,Spain
Pedro Soto (politician),https://en.wikipedia.org/wiki/Pedro_Soto_(politician),Spain
"Juan de Tassis, 1st Count of Villamediana","https://en.wikipedia.org/wiki/Juan_de_Tassis,_1st_Count_of_Villamediana",Spain
Francisco Elías de Tejada y Spínola,https://en.wikipedia.org/wiki/Francisco_Elías_de_Tejada_y_Spínola,Spain
José Perelló Torrens,https://en.wikipedia.org/wiki/José_Perelló_Torrens,Spain
Leopoldo Torres (politician),https://en.wikipedia.org/wiki/Leopoldo_Torres_(politician),Spain
Mikel Unzalu,https://en.wikipedia.org/wiki/Mikel_Unzalu,Spain
Arantza Urkaregi,https://en.wikipedia.org/wiki/Arantza_Urkaregi,Spain
María Rosa Urraca Pastor,https://en.wikipedia.org/wiki/María_Rosa_Urraca_Pastor,Spain
Fernando de Valdés y Salas,https://en.wikipedia.org/wiki/Fernando_de_Valdés_y_Salas,Spain
Mauro Varela,https://en.wikipedia.org/wiki/Mauro_Varela,Spain
Rodrigo Vázquez de Arce,https://en.wikipedia.org/wiki/Rodrigo_Vázquez_de_Arce,Spain
Eugenio Vegas Latapie,https://en.wikipedia.org/wiki/Eugenio_Vegas_Latapie,Spain
José Joaquín de Viana,https://en.wikipedia.org/wiki/José_Joaquín_de_Viana,Spain
Vicenç Vidal Matas,https://en.wikipedia.org/wiki/Vicenç_Vidal_Matas,Spain
Narcís Vinyoles,https://en.wikipedia.org/wiki/Narcís_Vinyoles,Spain
Mariano Zufía Urrizalqui,https://en.wikipedia.org/wiki/Mariano_Zufía_Urrizalqui,Spain
Sujatha Paramanathan,https://en.wikipedia.org/wiki/Sujatha_Paramanathan,Sri Lanka
Marshal Perera,https://en.wikipedia.org/wiki/Marshal_Perera,Sri Lanka
Sirimal Wijesinghe,https://en.wikipedia.org/wiki/Sirimal_Wijesinghe,Sri Lanka
Robelto Hector,https://en.wikipedia.org/wiki/Robelto_Hector,St. Kitts-Nevis
Eustace John,https://en.wikipedia.org/wiki/Eustace_John,St. Kitts-Nevis
Shirley Skerrit-Andrew,https://en.wikipedia.org/wiki/Shirley_Skerrit-Andrew,St. Kitts-Nevis
Kenneth John,https://en.wikipedia.org/wiki/Kenneth_John,St. Vincent and the Grenadines
Gertrude Protain,https://en.wikipedia.org/wiki/Gertrude_Protain,St. Vincent and the Grenadines
Alphonso Theodore Roberts,https://en.wikipedia.org/wiki/Alphonso_Theodore_Roberts,St. Vincent and the Grenadines
Adil Abdel Aati,https://en.wikipedia.org/wiki/Adil_Abdel_Aati,Sudan
Malik Agar,https://en.wikipedia.org/wiki/Malik_Agar,Sudan
Ali wad Hilu,https://en.wikipedia.org/wiki/Ali_wad_Hilu,Sudan
Mirghani Alnasri,https://en.wikipedia.org/wiki/Mirghani_Alnasri,Sudan
Samuel Aru Bol,https://en.wikipedia.org/wiki/Samuel_Aru_Bol,Sudan
Tahani Abdalla Attia Gasmalla,https://en.wikipedia.org/wiki/Tahani_Abdalla_Attia_Gasmalla,Sudan
Ibrahim Balandiya,https://en.wikipedia.org/wiki/Ibrahim_Balandiya,Sudan
Daud Bolad,https://en.wikipedia.org/wiki/Daud_Bolad,Sudan
Ahmed Diraige,https://en.wikipedia.org/wiki/Ahmed_Diraige,Sudan
Bishop Philip Abbas Ghaboush,https://en.wikipedia.org/wiki/Bishop_Philip_Abbas_Ghaboush,Sudan
Zakaria Chol Gideon Gakmar,https://en.wikipedia.org/wiki/Zakaria_Chol_Gideon_Gakmar,Sudan
Shartai Jaafar Abdel Hakam,https://en.wikipedia.org/wiki/Shartai_Jaafar_Abdel_Hakam,Sudan
Ja'afar Abdul El Hakh,https://en.wikipedia.org/wiki/Ja'afar_Abdul_El_Hakh,Sudan
Osman Kebir,https://en.wikipedia.org/wiki/Osman_Kebir,Sudan
George Kongor Arop,https://en.wikipedia.org/wiki/George_Kongor_Arop,Sudan
Saeed Madibo,https://en.wikipedia.org/wiki/Saeed_Madibo,Sudan
Amin Mekki Medani,https://en.wikipedia.org/wiki/Amin_Mekki_Medani,Sudan
Jimmy Lemi Milla,https://en.wikipedia.org/wiki/Jimmy_Lemi_Milla,Sudan
Muhammad Sa'id al-Qaddal,https://en.wikipedia.org/wiki/Muhammad_Sa'id_al-Qaddal,Sudan
Muhammad Sharif (Kalifa),https://en.wikipedia.org/wiki/Muhammad_Sharif_(Kalifa),Sudan
Abdallahi ibn Muhammad,https://en.wikipedia.org/wiki/Abdallahi_ibn_Muhammad,Sudan
Abdel Halim Muhammad,https://en.wikipedia.org/wiki/Abdel_Halim_Muhammad,Sudan
Abdul-Hamid Musa Kasha,https://en.wikipedia.org/wiki/Abdul-Hamid_Musa_Kasha,Sudan
Al Taib Mustafa,https://en.wikipedia.org/wiki/Al_Taib_Mustafa,Sudan
Muhammad Nadi Pasha,https://en.wikipedia.org/wiki/Muhammad_Nadi_Pasha,Sudan
Theophilus Ochang,https://en.wikipedia.org/wiki/Theophilus_Ochang,Sudan
Salih Mahmoud Osman,https://en.wikipedia.org/wiki/Salih_Mahmoud_Osman,Sudan
Ibrahim El-Salahi,https://en.wikipedia.org/wiki/Ibrahim_El-Salahi,Sudan
Santino Deng Teng,https://en.wikipedia.org/wiki/Santino_Deng_Teng,Sudan
Simon Makwac Mayen,https://en.wikipedia.org/wiki/Simon_Makwac_Mayen,Sudan
Eliaba James Surur,https://en.wikipedia.org/wiki/Eliaba_James_Surur,Sudan
Alhaj Adam Yousef,https://en.wikipedia.org/wiki/Alhaj_Adam_Yousef,Sudan
Yusuf al-Ajab,https://en.wikipedia.org/wiki/Yusuf_al-Ajab,Sudan
Ashwin Adhin,https://en.wikipedia.org/wiki/Ashwin_Adhin,Suriname
Caprino Alendy,https://en.wikipedia.org/wiki/Caprino_Alendy,Suriname
Marinus Bee,https://en.wikipedia.org/wiki/Marinus_Bee,Suriname
Johannes Brons,https://en.wikipedia.org/wiki/Johannes_Brons,Suriname
Angelic Alihusain-del Castilho,https://en.wikipedia.org/wiki/Angelic_Alihusain-del_Castilho,Suriname
Johannes Cateau van Rosevelt,https://en.wikipedia.org/wiki/Johannes_Cateau_van_Rosevelt,Suriname
Fred Derby,https://en.wikipedia.org/wiki/Fred_Derby,Suriname
Rashied Doekhi,https://en.wikipedia.org/wiki/Rashied_Doekhi,Suriname
David George Findlay,https://en.wikipedia.org/wiki/David_George_Findlay,Suriname
Olton van Genderen,https://en.wikipedia.org/wiki/Olton_van_Genderen,Suriname
Salikin Hardjo,https://en.wikipedia.org/wiki/Salikin_Hardjo,Suriname
George Hindori,https://en.wikipedia.org/wiki/George_Hindori,Suriname
Theo Jubitana,https://en.wikipedia.org/wiki/Theo_Jubitana,Suriname
Sylvia Kajoeramari,https://en.wikipedia.org/wiki/Sylvia_Kajoeramari,Suriname
Krishna Mathoera,https://en.wikipedia.org/wiki/Krishna_Mathoera,Suriname
Amar Ramadhin,https://en.wikipedia.org/wiki/Amar_Ramadhin,Suriname
Sewraam Rambaran Mishre,https://en.wikipedia.org/wiki/Sewraam_Rambaran_Mishre,Suriname
Grace Schneiders-Howard,https://en.wikipedia.org/wiki/Grace_Schneiders-Howard,Suriname
Willy Soemita,https://en.wikipedia.org/wiki/Willy_Soemita,Suriname
Wim Bos Verschuur,https://en.wikipedia.org/wiki/Wim_Bos_Verschuur,Suriname
Saskia Walden,https://en.wikipedia.org/wiki/Saskia_Walden,Suriname
Grace Watamaleo,https://en.wikipedia.org/wiki/Grace_Watamaleo,Suriname
Jozef Weidmann,https://en.wikipedia.org/wiki/Jozef_Weidmann,Suriname
Abraham Brodersson,https://en.wikipedia.org/wiki/Abraham_Brodersson,Sweden
Thoralf Alfsson,https://en.wikipedia.org/wiki/Thoralf_Alfsson,Sweden
Leila Ali Elmi,https://en.wikipedia.org/wiki/Leila_Ali_Elmi,Sweden
Alexandra Benado,https://en.wikipedia.org/wiki/Alexandra_Benado,Sweden
Bengt Snivil,https://en.wikipedia.org/wiki/Bengt_Snivil,Sweden
Rudolf Fredrik Berg,https://en.wikipedia.org/wiki/Rudolf_Fredrik_Berg,Sweden
Birger Jarl,https://en.wikipedia.org/wiki/Birger_Jarl,Sweden
Birger Brosa,https://en.wikipedia.org/wiki/Birger_Brosa,Sweden
Axel Brusewitz,https://en.wikipedia.org/wiki/Axel_Brusewitz,Sweden
Nils Claëson,https://en.wikipedia.org/wiki/Nils_Claëson,Sweden
Petrus Olai Dalekarlus,https://en.wikipedia.org/wiki/Petrus_Olai_Dalekarlus,Sweden
Charles the Deaf,https://en.wikipedia.org/wiki/Charles_the_Deaf,Sweden
Christoffer Dulny,https://en.wikipedia.org/wiki/Christoffer_Dulny,Sweden
Klas Eklund,https://en.wikipedia.org/wiki/Klas_Eklund,Sweden
Martin Ekström,https://en.wikipedia.org/wiki/Martin_Ekström,Sweden
Nils Elowsson,https://en.wikipedia.org/wiki/Nils_Elowsson,Sweden
Folke the Fat,https://en.wikipedia.org/wiki/Folke_the_Fat,Sweden
Hans Reinhold von Fersen,https://en.wikipedia.org/wiki/Hans_Reinhold_von_Fersen,Sweden
Clas Frietzcky,https://en.wikipedia.org/wiki/Clas_Frietzcky,Sweden
Birger Furugård,https://en.wikipedia.org/wiki/Birger_Furugård,Sweden
Hemming Gadh,https://en.wikipedia.org/wiki/Hemming_Gadh,Sweden
Anders Henriksson (politician),https://en.wikipedia.org/wiki/Anders_Henriksson_(politician),Sweden
Carl P. Herslow,https://en.wikipedia.org/wiki/Carl_P._Herslow,Sweden
Harald Hjärne,https://en.wikipedia.org/wiki/Harald_Hjärne,Sweden
Holmger Knutsson,https://en.wikipedia.org/wiki/Holmger_Knutsson,Sweden
Ida Karkiainen,https://en.wikipedia.org/wiki/Ida_Karkiainen,Sweden
Albrecht Elof Ihre,https://en.wikipedia.org/wiki/Albrecht_Elof_Ihre,Sweden
Gustav Kasselstrand,https://en.wikipedia.org/wiki/Gustav_Kasselstrand,Sweden
Mats Kettilmundsson,https://en.wikipedia.org/wiki/Mats_Kettilmundsson,Sweden
Per Klarberg,https://en.wikipedia.org/wiki/Per_Klarberg,Sweden
Sture Korpi,https://en.wikipedia.org/wiki/Sture_Korpi,Sweden
Peeter Luksep,https://en.wikipedia.org/wiki/Peeter_Luksep,Sweden
Eskil Magnusson,https://en.wikipedia.org/wiki/Eskil_Magnusson,Sweden
Stig Malm,https://en.wikipedia.org/wiki/Stig_Malm,Sweden
Ture Malmgren,https://en.wikipedia.org/wiki/Ture_Malmgren,Sweden
Magnus Minniskiöld,https://en.wikipedia.org/wiki/Magnus_Minniskiöld,Sweden
Omar Mustafa,https://en.wikipedia.org/wiki/Omar_Mustafa,Sweden
Gustaf Nyblæus (1816),https://en.wikipedia.org/wiki/Gustaf_Nyblæus_(1816),Sweden
Sven-Olle Olsson,https://en.wikipedia.org/wiki/Sven-Olle_Olsson,Sweden
Vera Oredsson,https://en.wikipedia.org/wiki/Vera_Oredsson,Sweden
Gabriel Gustafsson Oxenstierna,https://en.wikipedia.org/wiki/Gabriel_Gustafsson_Oxenstierna,Sweden
Carl Fredrik Pechlin,https://en.wikipedia.org/wiki/Carl_Fredrik_Pechlin,Sweden
Carl Piper,https://en.wikipedia.org/wiki/Carl_Piper,Sweden
Filip Julius Bernhard von Platen,https://en.wikipedia.org/wiki/Filip_Julius_Bernhard_von_Platen,Sweden
Tomas Polus,https://en.wikipedia.org/wiki/Tomas_Polus,Sweden
Nils Reuterholm,https://en.wikipedia.org/wiki/Nils_Reuterholm,Sweden
Qristina Ribohn,https://en.wikipedia.org/wiki/Qristina_Ribohn,Sweden
Oliver Rosengren,https://en.wikipedia.org/wiki/Oliver_Rosengren,Sweden
Karl Gustaf Scherman,https://en.wikipedia.org/wiki/Karl_Gustaf_Scherman,Sweden
Erik Carlsson Sjöblad,https://en.wikipedia.org/wiki/Erik_Carlsson_Sjöblad,Sweden
Jacob Magnus Sprengtporten,https://en.wikipedia.org/wiki/Jacob_Magnus_Sprengtporten,Sweden
Jimmy Ståhl,https://en.wikipedia.org/wiki/Jimmy_Ståhl,Sweden
Adolf Ludvig Stierneld,https://en.wikipedia.org/wiki/Adolf_Ludvig_Stierneld,Sweden
Gustaf Algernon Stierneld,https://en.wikipedia.org/wiki/Gustaf_Algernon_Stierneld,Sweden
Vávra Suk,https://en.wikipedia.org/wiki/Vávra_Suk,Sweden
Peter Sunde,https://en.wikipedia.org/wiki/Peter_Sunde,Sweden
Anders Sundström,https://en.wikipedia.org/wiki/Anders_Sundström,Sweden
August Tamm,https://en.wikipedia.org/wiki/August_Tamm,Sweden
Robert Macfie Thorburn,https://en.wikipedia.org/wiki/Robert_Macfie_Thorburn,Sweden
Jessica Thunander,https://en.wikipedia.org/wiki/Jessica_Thunander,Sweden
Lars Törnman,https://en.wikipedia.org/wiki/Lars_Törnman,Sweden
Gustaf af Wetterstedt,https://en.wikipedia.org/wiki/Gustaf_af_Wetterstedt,Sweden
Bertil Zachrisson,https://en.wikipedia.org/wiki/Bertil_Zachrisson,Sweden
Céline Amaudruz,https://en.wikipedia.org/wiki/Céline_Amaudruz,Switzerland
Beat Arnold,https://en.wikipedia.org/wiki/Beat_Arnold,Switzerland
Mustafa Atici,https://en.wikipedia.org/wiki/Mustafa_Atici,Switzerland
Gallus Jacob Baumgartner,https://en.wikipedia.org/wiki/Gallus_Jacob_Baumgartner,Switzerland
Martin Bäumle,https://en.wikipedia.org/wiki/Martin_Bäumle,Switzerland
Pierre François Bellot,https://en.wikipedia.org/wiki/Pierre_François_Bellot,Switzerland
Jacqueline Berenstein-Wavre,https://en.wikipedia.org/wiki/Jacqueline_Berenstein-Wavre,Switzerland
Peter Bodenmann,https://en.wikipedia.org/wiki/Peter_Bodenmann,Switzerland
Ulrich Bremi,https://en.wikipedia.org/wiki/Ulrich_Bremi,Switzerland
Achille Casanova,https://en.wikipedia.org/wiki/Achille_Casanova,Switzerland
Conradin Cramer,https://en.wikipedia.org/wiki/Conradin_Cramer,Switzerland
Niklaus Dachselhofer,https://en.wikipedia.org/wiki/Niklaus_Dachselhofer,Switzerland
Sigmund von Erlach,https://en.wikipedia.org/wiki/Sigmund_von_Erlach,Switzerland
Heinrich Escher,https://en.wikipedia.org/wiki/Heinrich_Escher,Switzerland
Johann Rudolf Faesch,https://en.wikipedia.org/wiki/Johann_Rudolf_Faesch,Switzerland
Peter Falck,https://en.wikipedia.org/wiki/Peter_Falck,Switzerland
Franz Rudolf Frisching,https://en.wikipedia.org/wiki/Franz_Rudolf_Frisching,Switzerland
Urs Glutz von Blotzheim,https://en.wikipedia.org/wiki/Urs_Glutz_von_Blotzheim,Switzerland
Jürg Grossen,https://en.wikipedia.org/wiki/Jürg_Grossen,Switzerland
Tim Guldimann,https://en.wikipedia.org/wiki/Tim_Guldimann,Switzerland
Georg Friedrich Heilmann,https://en.wikipedia.org/wiki/Georg_Friedrich_Heilmann,Switzerland
Thomas Helbling,https://en.wikipedia.org/wiki/Thomas_Helbling,Switzerland
Eva Herzog,https://en.wikipedia.org/wiki/Eva_Herzog,Switzerland
David Hess (painter),https://en.wikipedia.org/wiki/David_Hess_(painter),Switzerland
Karl Otto Hunziker,https://en.wikipedia.org/wiki/Karl_Otto_Hunziker,Switzerland
Beat Jans,https://en.wikipedia.org/wiki/Beat_Jans,Switzerland
Walter Kälin,https://en.wikipedia.org/wiki/Walter_Kälin,Switzerland
Frédéric-César de La Harpe,https://en.wikipedia.org/wiki/Frédéric-César_de_La_Harpe,Switzerland
Georgie Lamon,https://en.wikipedia.org/wiki/Georgie_Lamon,Switzerland
Paul Lüönd,https://en.wikipedia.org/wiki/Paul_Lüönd,Switzerland
Ferdinand Masset,https://en.wikipedia.org/wiki/Ferdinand_Masset,Switzerland
Frank Melloul,https://en.wikipedia.org/wiki/Frank_Melloul,Switzerland
Guy Mettan,https://en.wikipedia.org/wiki/Guy_Mettan,Switzerland
Jakob Meyer zum Hasen,https://en.wikipedia.org/wiki/Jakob_Meyer_zum_Hasen,Switzerland
Kurt Meyer (Lucerne),https://en.wikipedia.org/wiki/Kurt_Meyer_(Lucerne),Switzerland
Sophie Michaud Gigon,https://en.wikipedia.org/wiki/Sophie_Michaud_Gigon,Switzerland
Peter Ochs,https://en.wikipedia.org/wiki/Peter_Ochs,Switzerland
Giovanni Orelli,https://en.wikipedia.org/wiki/Giovanni_Orelli,Switzerland
Ludwig Pfyffer,https://en.wikipedia.org/wiki/Ludwig_Pfyffer,Switzerland
Valérie Piller Carrard,https://en.wikipedia.org/wiki/Valérie_Piller_Carrard,Switzerland
Ital Reding the Elder,https://en.wikipedia.org/wiki/Ital_Reding_the_Elder,Switzerland
Jules Repond,https://en.wikipedia.org/wiki/Jules_Repond,Switzerland
Farah Rumy,https://en.wikipedia.org/wiki/Farah_Rumy,Switzerland
Vinzenz Rüttimann,https://en.wikipedia.org/wiki/Vinzenz_Rüttimann,Switzerland
Sergio Salvioni,https://en.wikipedia.org/wiki/Sergio_Salvioni,Switzerland
Alfred Emanuel Sarasin,https://en.wikipedia.org/wiki/Alfred_Emanuel_Sarasin,Switzerland
Nicolas Théodore de Saussure,https://en.wikipedia.org/wiki/Nicolas_Théodore_de_Saussure,Switzerland
Peter-Josef Schallberger,https://en.wikipedia.org/wiki/Peter-Josef_Schallberger,Switzerland
Josef Scherrer,https://en.wikipedia.org/wiki/Josef_Scherrer,Switzerland
Guy-Olivier Segond,https://en.wikipedia.org/wiki/Guy-Olivier_Segond,Switzerland
André Simonazzi,https://en.wikipedia.org/wiki/André_Simonazzi,Switzerland
Carlo Sommaruga,https://en.wikipedia.org/wiki/Carlo_Sommaruga,Switzerland
Niklaus Friedrich von Steiger,https://en.wikipedia.org/wiki/Niklaus_Friedrich_von_Steiger,Switzerland
Charles-Alexandre Steinhäuslin,https://en.wikipedia.org/wiki/Charles-Alexandre_Steinhäuslin,Switzerland
Hansjörg Trachsel,https://en.wikipedia.org/wiki/Hansjörg_Trachsel,Switzerland
Paul Usteri,https://en.wikipedia.org/wiki/Paul_Usteri,Switzerland
Eric Weber,https://en.wikipedia.org/wiki/Eric_Weber,Switzerland
Johann Rudolf Wettstein,https://en.wikipedia.org/wiki/Johann_Rudolf_Wettstein,Switzerland
Karl Emil Wild,https://en.wikipedia.org/wiki/Karl_Emil_Wild,Switzerland
Louis Wyrsch,https://en.wikipedia.org/wiki/Louis_Wyrsch,Switzerland
Paul Wyss,https://en.wikipedia.org/wiki/Paul_Wyss,Switzerland
Theodor Ab Yberg,https://en.wikipedia.org/wiki/Theodor_Ab_Yberg,Switzerland
Sebastian Peregrin Zwyer,https://en.wikipedia.org/wiki/Sebastian_Peregrin_Zwyer,Switzerland
Abdul-Aziz al-Khair,https://en.wikipedia.org/wiki/Abdul-Aziz_al-Khair,Syria
Adil Arslan,https://en.wikipedia.org/wiki/Adil_Arslan,Syria
Mohammed Akkad,https://en.wikipedia.org/wiki/Mohammed_Akkad,Syria
Sultan al-Atrash,https://en.wikipedia.org/wiki/Sultan_al-Atrash,Syria
Ayyash Al-Haj,https://en.wikipedia.org/wiki/Ayyash_Al-Haj,Syria
Ghias Barakat,https://en.wikipedia.org/wiki/Ghias_Barakat,Syria
Subhi Bey Barakat,https://en.wikipedia.org/wiki/Subhi_Bey_Barakat,Syria
Abdul Qader Barmada,https://en.wikipedia.org/wiki/Abdul_Qader_Barmada,Syria
Tawfiq Bay,https://en.wikipedia.org/wiki/Tawfiq_Bay,Syria
Ibrahim Biro,https://en.wikipedia.org/wiki/Ibrahim_Biro,Syria
Amir al-Dandal,https://en.wikipedia.org/wiki/Amir_al-Dandal,Syria
Abd al-Razzaq al-Dandashi,https://en.wikipedia.org/wiki/Abd_al-Razzaq_al-Dandashi,Syria
Ahmad Diyab,https://en.wikipedia.org/wiki/Ahmad_Diyab,Syria
Hadad-yith'i,https://en.wikipedia.org/wiki/Hadad-yith'i,Syria
Hisham Marwah,https://en.wikipedia.org/wiki/Hisham_Marwah,Syria
Edmond Al-Homsi,https://en.wikipedia.org/wiki/Edmond_Al-Homsi,Syria
Ghassan Ibrahim,https://en.wikipedia.org/wiki/Ghassan_Ibrahim,Syria
Ihsan Al Jabri,https://en.wikipedia.org/wiki/Ihsan_Al_Jabri,Syria
Jihad Makdissi,https://en.wikipedia.org/wiki/Jihad_Makdissi,Syria
Mohammad Jumah,https://en.wikipedia.org/wiki/Mohammad_Jumah,Syria
Sami al-Jundi,https://en.wikipedia.org/wiki/Sami_al-Jundi,Syria
Kamal al-Qassab,https://en.wikipedia.org/wiki/Kamal_al-Qassab,Syria
Kamil Pasha al-Qudsi,https://en.wikipedia.org/wiki/Kamil_Pasha_al-Qudsi,Syria
Fayez al-Khoury,https://en.wikipedia.org/wiki/Fayez_al-Khoury,Syria
Mar'i Pasha al-Mallah,https://en.wikipedia.org/wiki/Mar'i_Pasha_al-Mallah,Syria
Hrant Maloyan,https://en.wikipedia.org/wiki/Hrant_Maloyan,Syria
Antun Maqdisi,https://en.wikipedia.org/wiki/Antun_Maqdisi,Syria
Mahmoud Ahmad Marei,https://en.wikipedia.org/wiki/Mahmoud_Ahmad_Marei,Syria
Muhammad Talab Hilal,https://en.wikipedia.org/wiki/Muhammad_Talab_Hilal,Syria
Mustafa al-Siba'i,https://en.wikipedia.org/wiki/Mustafa_al-Siba'i,Syria
Shukri al-Quwatli,https://en.wikipedia.org/wiki/Shukri_al-Quwatli,Syria
Munif Razzaz,https://en.wikipedia.org/wiki/Munif_Razzaz,Syria
Nasim al-Safarjalani,https://en.wikipedia.org/wiki/Nasim_al-Safarjalani,Syria
Salem al-Meslet,https://en.wikipedia.org/wiki/Salem_al-Meslet,Syria
Muhammad al-Sufi,https://en.wikipedia.org/wiki/Muhammad_al-Sufi,Syria
Mohammad Farouk Tayfour,https://en.wikipedia.org/wiki/Mohammad_Farouk_Tayfour,Syria
Liu Yongfu,https://en.wikipedia.org/wiki/Liu_Yongfu,Taiwan
Qiu Fengjia,https://en.wikipedia.org/wiki/Qiu_Fengjia,Taiwan
Xie Jieshi,https://en.wikipedia.org/wiki/Xie_Jieshi,Taiwan
Zheng Jing,https://en.wikipedia.org/wiki/Zheng_Jing,Taiwan
Zheng Kezang,https://en.wikipedia.org/wiki/Zheng_Kezang,Taiwan
Olimzhon Boboyev,https://en.wikipedia.org/wiki/Olimzhon_Boboyev,Tajikistan
Torokul Dzhanuzakov,https://en.wikipedia.org/wiki/Torokul_Dzhanuzakov,Tajikistan
Mahmadali Hayit,https://en.wikipedia.org/wiki/Mahmadali_Hayit,Tajikistan
Muhiddin Kabiri,https://en.wikipedia.org/wiki/Muhiddin_Kabiri,Tajikistan
Bobo Makhamov,https://en.wikipedia.org/wiki/Bobo_Makhamov,Tajikistan
Maksud Ibragimov,https://en.wikipedia.org/wiki/Maksud_Ibragimov,Tajikistan
Nusratullo Maksum,https://en.wikipedia.org/wiki/Nusratullo_Maksum,Tajikistan
Ghaffor Mirzoyev,https://en.wikipedia.org/wiki/Ghaffor_Mirzoyev,Tajikistan
Abduhalim Nazarzoda,https://en.wikipedia.org/wiki/Abduhalim_Nazarzoda,Tajikistan
Umarali Quvvatov,https://en.wikipedia.org/wiki/Umarali_Quvvatov,Tajikistan
Alim Sherzamonov,https://en.wikipedia.org/wiki/Alim_Sherzamonov,Tajikistan
Shirinsho Shotemur,https://en.wikipedia.org/wiki/Shirinsho_Shotemur,Tajikistan
Bozor Sobir,https://en.wikipedia.org/wiki/Bozor_Sobir,Tajikistan
Shukhrat Sultonov,https://en.wikipedia.org/wiki/Shukhrat_Sultonov,Tajikistan
Nur Tabar,https://en.wikipedia.org/wiki/Nur_Tabar,Tajikistan
Timothy Apiyo,https://en.wikipedia.org/wiki/Timothy_Apiyo,Tanzania
Maurice Henry Dorman,https://en.wikipedia.org/wiki/Maurice_Henry_Dorman,Tanzania
Fundikira III,https://en.wikipedia.org/wiki/Fundikira_III,Tanzania
Josephat Gwajima,https://en.wikipedia.org/wiki/Josephat_Gwajima,Tanzania
Issa Kassim Issa,https://en.wikipedia.org/wiki/Issa_Kassim_Issa,Tanzania
Barbro Cecilia Johansson,https://en.wikipedia.org/wiki/Barbro_Cecilia_Johansson,Tanzania
Bonnah Kaluwa,https://en.wikipedia.org/wiki/Bonnah_Kaluwa,Tanzania
Jeremiah Kasambala,https://en.wikipedia.org/wiki/Jeremiah_Kasambala,Tanzania
Hemed Khamis,https://en.wikipedia.org/wiki/Hemed_Khamis,Tanzania
Adam Kimbisa,https://en.wikipedia.org/wiki/Adam_Kimbisa,Tanzania
Saed Kubenea,https://en.wikipedia.org/wiki/Saed_Kubenea,Tanzania
